Protein IDs,Bio1_proteinGroups_F28,Bio1_proteinGroups_F29,Bio1_proteinGroups_F30,Bio1_proteinGroups_F31,Bio1_proteinGroups_F32,Bio1_proteinGroups_F33,Bio1_proteinGroups_F34,Bio1_proteinGroups_F35,Bio1_proteinGroups_F36,Bio1_proteinGroups_F37,Bio1_proteinGroups_F38,Bio1_proteinGroups_F39,Bio1_proteinGroups_F40,Bio1_proteinGroups_F41,Bio1_proteinGroups_F42,Bio1_proteinGroups_F43,Bio1_proteinGroups_F44,Bio1_proteinGroups_F45,Bio1_proteinGroups_F46,Bio1_proteinGroups_F47,Bio1_proteinGroups_F48,Bio1_proteinGroups_F49,Bio1_proteinGroups_F50,Bio1_proteinGroups_F51,Bio1_proteinGroups_F52,Bio1_proteinGroups_F53,Bio1_proteinGroups_F54,Bio1_proteinGroups_F55,Bio1_proteinGroups_F56,Bio1_proteinGroups_F57,Bio1_proteinGroups_F58,Bio1_proteinGroups_F59,Bio1_proteinGroups_F60,Bio1_proteinGroups_F61,Bio1_proteinGroups_F62,Bio1_proteinGroups_F63,Bio1_proteinGroups_F64,Bio1_proteinGroups_F65
AT5G66420.2;AT5G66420.1,0,0,3488.4,3106.3,0,42009,67645,11793,1152.8,0,0,0,0,0,5225.1,0,0,0,0,0,0,2336.7,4125.7,0,0,0,0,0,0,0,0,0,3851.9,0,0,0,0,0
AT2G01140.1,0,47.871,770.67,57743,928.47,118030,125080,1955.8,1303.5,0,0,0,15686,27845,78292,77322,90096,0,2022.4,72.656,3216.7,2872.7,1438.8,5422.5,1095.7,2857.8,0,2508.9,2344.9,0,565.94,3246.1,4447.7,0,2846.9,0,0,0
AT3G06650.1,0,0,0,80619,496.91,406710,450380,70495,111160,11440,7245.4,10051,12956,10281,3830.6,2005.1,8179.7,1721.6,0,5402,5846.7,5599.8,1451.6,0,0,3058.6,0,941.79,0,2516.9,556.22,0,0,0,2219.2,1837.9,1303.1,0
AT1G12900.4;AT1G12900.3;AT1G12900.1,926.94,56.178,9059.5,322790,17009,563520,1127400,849620,147080,19912,6052.1,25399,51313,11870,31585,30721,1293.5,0,0,46606,0,0,40626,29374,95874,102250,110700,147610,135660,115390,1286.8,39612,83701,21757,3408.3,0,1621,0
AT1G09340.1,36237,268.55,74492,2373200,114520,2354800,2640600,1029200,314310,190110,223190,560250,1323100,1950600,1997900,2174000,917120,66898,154530,1253700,1738700,1341000,863390,434670,127480,61371,74659,25955,39925,9764,2730.6,8810.4,5349.1,1491.2,5420.1,2498.4,1790.7,7226.9
AT1G42970.1,10589,180.35,61571,2980200,108460,4963200,6575600,3888200,1096200,436540,272640,200140,294680,574820,491210,231160,146640,9318.3,11813,195840,252450,272820,226450,444670,707870,926890,894880,789950,858850,675420,71874,320310,367000,263400,171450,41576,73441,39580
AT3G26650.1,20107,260.37,84422,3776500,116280,3355900,5607700,3070900,1159100,597180,179830,449040,649230,598280,673450,674770,148830,2652.9,10417,391670,360520,462370,287950,548410,567160,703570,667330,1193000,1835100,1858100,132550,1054100,990050,277360,109310,34084,47971,11455
AT5G01410.1,0,0,0,0,0,0,0,0,16342,9912,15157,18608,6225.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,0
AT5G28540.1;AT1G09080.2;AT1G09080.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36056,5488.8,0,0,0,16896,5683.2,33251,10299,77.462,0,0,0,0,0,0,0,0,2368.1,0,0,0,0,0
AT5G57950.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G20610.1;AT2G20610.2,0,0,0,898.37,0,0,49.73,0,0,0,0,0,0,0,0,0,1913.5,0,0,2917.9,23869,78.384,2010.7,0,0,0,4688.5,0,0,0,0,0,0,0,0,0,0,0
AT1G79500.4;AT1G79500.3;AT1G79500.2;AT1G79500.1;AT1G79500.5,0,0,0,0,305.58,0,0,1232.6,0,0,0,0,0,0,0,0,0,0,0,3180.1,26595,17841,4536.8,12636,5920,0,0,3139.9,0,0,0,210.58,0,0,0,0,0,0
AT4G09020.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.75,0,0,17930,5878.5,7308.1,11130,9545.1,7862.1,2447.4,0,0,0,0,0,0,0,0,1528.6,0
AT3G02630.1;AT5G16240.1,0,0,0,0,0,62.991,0,0,0,0,0,0,0,0,0,0,3192.7,0,0,0,38.764,62.991,8723.9,26158,0,0,0,0,0,0,768.88,0,4004.6,0,0,0,0,0
AT3G20790.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7896.8,17093,0,0,9856.2,2977.1,10804,0,0,0,0,0,0,0,0,1186.1
AT1G20950.1,0,22.914,0,0,0,0,0,0,2182.4,0,0,0,0,0,0,0,0,0,0,0,2826,90.051,0,38607,34106,5087.2,45.121,0,0,0,0,0,0,0,0,17.185,0,34.371
AT1G17890.3;AT1G17890.2;AT1G17890.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10391,0,0,0,0,7619.2,0,0,0,0,0,0,0,0
AT4G09650.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723.6,0,0,0,0,0,0,0,0,0,0,0,2736.3,0,0,2393.7,1156.9,2607.8,1234.3,0,0,0,0,0
AT5G17050.1,0,0,242.85,0,154.89,0,3152.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.38,0,4904.2,35024,9162.3,0,0,0,0,0,0,5590.6,0,0,190.65
AT1G62640.2;AT1G62640.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6969,0,4940,10595,17102,0,0,0,0,0,1428.2,0,0,0,0
AT3G49470.1,0,0,0,0,0,0,0,0,0,0,0,0,1967.4,0,0,0,0,0,0,0,8016.9,0,0,0,0,3014.4,0,12264,23999,0,0,0,0,9173.4,2122,3764.4,0,0
AT1G59960.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37,0,0,0,0,0,0,0,0,20610,0,10245,0,0,0,0,0,0
AT5G37780.1;AT5G21274.1;AT3G56800.1;AT3G43810.1;AT2G41110.1;AT2G27030.1;AT1G66410.1;AT2G27030.3;AT2G27030.2;AT1G66410.2;AT2G41110.2;AT5G37780.2;AT5G37780.3,0,0,815.2,361.91,0,112.63,2860.5,0,0,0,0,0,1775.8,0,6957.6,0,4175.9,6659.8,8365.1,29696,12503,13563,0,0,0,0,0,2536.8,32144,80064,13605,29338,75949,10019,0,0,3673.9,0
AT1G79230.3;AT1G79230.1;AT1G79230.2,0,0,0,0,0,0,0,0,0,1410.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6905.8,0,6239.2,0,0,0,0
AT1G14980.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032.7,0,2506.9,0,0,0,2226.6,0,0,0,0,12502,59219,0,20983,9863.3,2257,0
AT1G20450.2;AT1G20450.1,0,71.842,24.227,0,0,0,0,2209.8,29.073,0,0,33.918,0,0,0,0,1155.9,1204.8,2027.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G64860.1,0,0,0,0,0,0,0,0,0,0,0,0,2164.3,12139,7722.7,8626.8,4866.4,0,1183.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24280.1,599.08,0,475.78,119030,2099,81487,66018,15037,995.95,8306.3,8186.7,59955,236530,522560,405150,388350,315370,31851,46794,327280,216650,27123,22141,10880,0,20097,18705,5503.9,255.13,0,97.966,7303.3,2094.8,2013.5,4614.4,2327.9,4035.3,1713.6
AT4G32915.1,0,0,0,0,0,0,0,0,2251.3,0,0,0,0,0,0,0,7949.6,0,1795.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57410.1,0,0,0,0,0,4171.1,0,0,0,0,1175.9,0,0,4691.9,0,0,0,0,0,11247,5489.5,0,0,0,2943.9,0,0,4917.3,0,0,0,0,0,0,0,0,0,0
AT1G20440.1,0,0,0,0,0,0,0,0,0,0,0,0,35.921,3629.5,57445,57677,40048,2105.8,5578.9,50427,90462,57006,26937,12475,95.789,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G58770.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16098,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G47210.1;AT5G47210.3;AT5G47210.2,0,0,0,0,458.98,0,0,0,0,0,0,0,0,0,0,1833.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.1,6878.1,0,0,0,0,0,0
AT2G33845.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221.2,476.33,634.67,0,0
AT4G12880.2;AT4G12880.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4441.6,0,0
AT2G28100.1,0,0,0,0,0,0,0,14275,0,0,0,0,0,29169,23630,14368,0,0,0,0,3880.5,6445.8,5571.5,0,0,0,0,0,0,0,0,0,0,0,1240.4,0,0,0
ATCG00500.1,0,0,0,9220.5,0,10578,0,0,19117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4944,0,3751.2,0,0,0,0,0,0,0,0,0,0
AT1G20960.2;AT1G20960.1,0,0,0,22195,0,20563,0,0,37463,0,24649,0,0,0,0,0,1804.5,0,0,0,0,0,0,2186.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G50920.1;AT3G48870.2;AT3G48870.1;AT5G51070.1,640.18,0,2160.9,272540,2994.2,170310,57785,12400,500200,0,0,3960.4,7132.7,24356,63898,99363,132850,3135.2,26245,208860,79711,46320,12636,31155,8640.2,19417,2817.1,39375,4852.3,8664.8,3940.1,13876,36060,8838.8,15694,17158,12733,17988
AT4G29060.1;AT4G29060.2,0,83.674,0,0,0,39.291,6056.9,38822,22527,9475.6,9731.5,29527,103170,73894,34514,12711,27.741,0,0,0,0,0,1025.7,3831,12684,8308.8,11794,523.94,12742,0,0,20.495,13202,0,0,0,0,0
AT1G03110.1,0,0,0,0,0,0,0,0,290.13,0,0,0,0,0,0,39438,20058,0,0,13526,10173,3356.8,11953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G23420.1;AT4G36940.1,0,0,0,0,0,0,0,0,1743.1,7547.2,0,0,0,0,0,5520.5,0,0,0,11154,7769.8,4542.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G15530.3;AT4G15530.2;AT4G15530.4;AT4G15530.1;AT4G15530.6;AT4G15530.5,0,0,0,0,0,0,0,0,0,0,10061,0,4955.7,7728.7,26650,0,0,0,0,42243,7089.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325.4,2428.8,0
AT1G26160.1,0,0,0,3108.3,0,0,0,2814.4,2095.6,0,1016.6,2897.1,11769,21895,34938,140330,0,0,0,170640,96475,28213,0,0,12496,21265,6455.7,8984.9,0,0,0,0,0,0,0,0,0,0
AT5G10330.3;AT1G71920.3;AT1G71920.1;AT5G10330.2;AT5G10330.1;AT1G71920.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12205,12759,0,6674.1,0,0,6942.6,0,1144.1,0,0,0,0,0,0,0,0
AT4G01610.2;AT4G01610.1,0,88.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183.1,0,0,0,47129,0,5848,0,248180,0,722.86,0,23798,42563,21263,9461.6,4919.2,7219.5
AT1G27950.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18566,2393.6,0,0,0,0,0,0,0
AT5G57040.1,0,34.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10520,84912,4049.6,85157,0,0,0,0,0,0,0,0
AT4G39330.1;AT4G39330.2,0,0,0,0,0,0,0,0,0,0,0,0,2912.1,0,0,3407.1,0,0,0,0,0,14834,20961,10417,23104,40014,45612,26977,62925,78831,0,14541,7152.3,0,0,0,0,0
AT2G33410.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3238.9,0,0,0,10175,0,0,0,0,4909,9286.5
AT5G20080.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22133,0,25898,0,4937.4,0,0,0,0
AT1G60950.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057.8,0,0,0,116050,31030
AT4G16390.1,0,0,0,11927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G31230.1,2918.3,0,0,0,251.32,0,0,0,0,0,0,0,0,0,24901,39003,0,0,0,14308,0,0,11674,51.897,0,0,72.656,0,0,0,1040.1,0,0,719.4,0,0,0,0
AT1G07370.1;AT2G29570.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31436,12061,0,0,0,0,0,0,0,15771,0,0,0,0,0,0,0,0,0
AT3G17240.3;AT3G17240.1;AT3G17240.2,0,0,0,0,0,0,0,0,0,0,818.04,0,0,0,0,0,0,0,0,0,10119,11486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G30970.2;AT2G30970.1,0,0,682.55,0,0,39.169,0,5053.1,0,0,0,0,0,3070.2,0,2554.6,0,0,1385.4,0,5059.7,20512,56162,76985,24339,15988,0,1628.1,4848.7,0,0,0,0,39.169,0,0,0,0
AT4G13930.1,0,37.439,0,21493,571.92,0,4788,0,0,0,0,0,1175.9,8829.1,112630,173760,52416,0,1725.5,3594.1,30239,112940,141280,184930,121200,101140,96294,53980,29469,7595.9,0,45.97,0,5044.6,1789.3,0,0,23.854
AT3G21790.1;AT3G21760.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10762,0,0,0,0,0,0,0,0,0,0,0,0
AT1G17220.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3228.7,3462.3,0,0,1864.1,3929.2,0,0,0,0,0,0,0,0,0
AT3G27925.1,0,0,0,0,0,0,0,0,0,0,0,0,418.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1478.6,2477.2,5157.4,3615.8,0,0,0,0,3142.3,4990.4,0,0
AT2G43090.1;AT2G43090.2,0,0,0,0,486.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.96,10609,30554,612.68,7721,6373.1,1755.3,377.63,4769,0,34692,20407,19103,6562,0,2852.8,0
AT4G39280.2;AT4G39280.1,0,0,0,0,0,0,0,0,0,5778.4,6618,4937.1,2206.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G53900.1;AT3G53900.2,0,39.325,0,17037,196.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19691,0,5827,0,0,0,0,22906,0,10725,0,0,0,0,0,0,0,0
AT5G14660.2;AT5G14660.1,324.35,0,0,0,0,0,0,0,885.08,1107.2,0,0,1473.3,0,0,0,0,0,0,0,0,0,0,0,0,3851.2,2059.3,0,3750.1,6782.1,0,4006.6,3315.8,0,2065.9,0,0,0
AT5G49030.2;AT5G49030.1;AT5G49030.3,0,0,0,5999.6,455.16,0,0,30173,14442,7378,0,0,0,0,0,12818,17086,0,0,25249,12300,0,0,0,0,0,0,1215.5,3675.8,0,0,0,0,3282,0,0,0,0
AT1G68560.1;AT3G45940.1,1674.6,0,0,0,0,0,0,0,0,0,0,10670,0,5299,0,6281.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATCG00480.1,0,249.52,1231.6,146790,8158.3,107110,30820,24175,0,64641,169710,385730,323720,195840,82049,14720,2774.1,7244.1,8483.2,1994.7,23403,8485.6,17467,10872,2031.9,26453,22336,11211,10723,11361,0,2719.4,6289.6,11484,28823,21136,23954,0
AT3G19480.1,0,72.082,0,0,0,0,0,0,0,0,0,0,0,3984.8,0,9294.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34200.1,414.95,0,0,471.26,274.19,2747.6,0,0,0,0,1662.3,0,1872.2,35625,56967,70119,46440,0,4409.9,0,142.11,0,0,0,0,0,0,0,612.97,0,0,0,0,1310.9,0,957.79,34.244,0
AT3G58990.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9640.2,0,0,0,0,0
AT1G14310.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116.1,0,0,0,8119.8,15989,0,0,0,0,0
AT1G48860.1;AT1G48860.2,0,0,0,0,0,0,0,1045.7,0,0,0,0,65.802,1391.2,0,0,0,0,0,0,2211.1,1746.4,2068.2,0,12347,49809,80432,101840,66194,23012,106.82,381.46,1281.7,814.29,0,2083.2,0,0
AT2G39730.2;AT2G39730.3,0,0,0,0,0,0,0,38.839,33.291,0,0,0,0,0,0,0,0,0,0,47.684,0,0,0,0,157.84,0,202.1,0,728.87,608.23,0,397.01,1316.5,2129.2,1166.2,137.87,0,0
AT1G30530.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497.8,20702,13332,10207,5303.2,0,0,0,0,0,17913,39335,0,0
AT5G15450.1,0,0,0,51107,0,11520,44816,0,0,0,0,1859.4,0,7446.7,11487,42604,0,0,0,87.81,0,2172.8,1360.6,1697.3,981.21,1368.4,0,0,3299.7,0,0,0,0,0,0,0,36.587,0
ATCG00190.1,0,0,296.7,35847,0,0,983.22,0,0,0,0,0,6258,0,0,0,0,0,0,0,0,0,0,0,0,0,2148.9,0,0,0,0,0,0,0,0,0,0,0
AT3G29360.2;AT3G29360.1;AT5G39320.1;AT1G26570.1,0,23.118,858,33033,0,21352,0,1497.1,0,0,0,0,0,30689,0,3789.7,1847.3,0,0,3830.6,8295.4,7842.3,0,0,4456.6,0,0,1857.8,0,1967,0,0,0,0,0,1955.2,0,0
AT3G57560.1,0,0,0,0,0,0,0,9516.6,4284.9,8242.2,0,0,11991,7511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G00570.1,0,62.851,0,3519.7,0,2336.1,6324.2,0,0,0,0,0,50855,0,18290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939.43,0,0,0,0,0,0,0
AT4G14570.1,0,107.19,0,0,0,0,2645.4,3531.6,0,0,0,15413,60271,29882,13021,3238.9,0,0,0,0,0,0,0,0,0,3020,0,0,5439.3,0,0,0,0,0,0,0,0,0
AT1G80360.1,0,0,0,0,0,0,0,0,0,0,0,0,0,109160,0,0,0,0,0,0,0,0,0,0,42957,0,9002.5,0,0,0,0,0,0,0,0,0,2136.3,0
AT1G07110.1,0,0,70.401,0,0,0,0,0,0,0,0,0,1865,1532.1,3896,2604.2,0,0,0,0,0,0,1390.4,0,0,0,0,143.15,0,0,0,0,0,0,428.37,0,0,0
AT1G12270.1,104.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3257.4,5246.5,0,0,0,0,0,0,0,0,0,0,0,1292.7,0,0,0,0,0,1002.9,0,0,0
AT3G22790.1;AT4G14760.1,0,0,0,0,0,4829,0,0,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G64250.1;AT5G64250.2,0,0,0,0,489.91,3436.4,0,0,0,2001.6,0,0,0,2668.4,0,0,97.466,0,0,2753.9,0,0,0,15039,14151,25380,0,0,0,0,1224.7,96.004,0,0,3703.4,7052.1,126.25,0
AT1G09620.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49506,0,996.06,0,0,0,0,0,0,38653,0,135300,108190,0,0,0,0,0,0,1690,0,0,0
AT1G72550.2;AT1G72550.1,0,0,0,0,0,0,0,0,0,0,0,6783.7,12527,33971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G14610.1,0,0,0,0,0,0,0,0,0,0,0,0,0,32081,10976,21199,4586.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6530,0,0,0,0,0
AT3G46100.1;AT5G03406.1,0,0,0,5634.3,0,7838.3,0,0,0,0,0,0,0,11589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24190.2;AT4G24190.1,0,0,0,5283.9,0,3871.4,0,0,0,0,0,0,0,28764,10280,14486,9613.4,0,0,9476.9,516.01,0,0,12745,0,0,0,4010.8,5988.4,0,0,1891,0,0,0,0,0,251.7
AT4G37930.1;AT5G26780.1;AT5G26780.3;AT5G26780.2,62.746,119.46,740.97,13271,796.32,109320,499540,218140,200260,155520,222320,598530,1045300,1114500,678370,361820,154560,4110.3,7707.5,115870,103430,61039,29015,68595,15444,15597,0,7164.8,1167.3,4307.1,7661.4,59.984,1498.1,9445.7,0,0,149.15,1334.2
AT3G16990.1,0,0,276.73,0,0,0,0,0,0,0,0,0,0,14466,25638,0,0,0,0,0,0,0,0,0,0,0,0,14745,0,0,0,0,0,0,0,0,0,0
AT2G03390.1;AT2G03390.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828.2,0,0,0,0
AT2G40290.1;AT2G40290.3;AT2G40290.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211.4,478.27,902.55,436.77,0,0,0,0,0,0,0,0,4512.3,0,0,0,0,0,0
AT4G17090.1,0,0,0,1500.9,0,0,2290,3046.9,0,0,0,976.36,0,0,0,0,0,0,0,40350,17631,4800.7,1959.1,0,0,3754.9,5947,13041,29606,25646,0,0,6428.6,0,0,577.14,2044,0
AT3G19710.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G14910.1,0,0,0,10008,231.49,0,0,2244.7,0,0,0,0,0,0,0,0,0,0,0,20367,24306,0,0,0,0,34631,70526,82587,34865,0,0,7156.8,0,0,0,0,0,34.244
AT2G21620.1;AT2G21620.2,0,0,0,0,0,0,0,0,0,0,0,726.56,0,0,219.34,0,0,0,0,0,0,0,0,556.57,0,649.79,415.37,0,0,0,0,0,0,0,0,0,0,0
AT3G07770.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5251.3,4395,2407.2,0,0,0,0,0,2135.8,0,0,0,0,0,0,0,622.63,0,0,0,0,0,0,0
AT5G61580.2;AT5G61580.1,0,0,0,0,504.58,0,0,0,0,0,2724.6,0,0,4716.3,21002,9728.2,4562.1,0,0,9085,0,0,0,0,0,0,0,0,2420.8,0,0,0,0,0,0,0,0,0
AT1G12900.2,0,0,0,150.58,0,7621.4,952.67,12452,11977,0,0,0,597.6,0,18045,15123,0,0,0,0,6722.4,434.57,0,0,0,0,0,0,0,0,392.1,156.54,0,1513.2,0,0,0,23.854
AT5G26830.1,0,0,0,0,0,0,0,1588.7,0,0,0,6815.9,5006.4,6454.2,42784,16923,9908.3,0,0,0,0,0,0,0,3816.1,0,0,0,0,0,502.35,2981.5,0,0,0,0,0,0
AT4G31180.2;AT4G31180.1,80.881,0,0,3370.5,0,0,0,0,0,0,0,0,9227.2,43001,65459,35876,13799,0,497.63,0,0,0,3616.4,0,0,0,0,0,0,2106,0,0,0,0,0,0,0,0
AT5G25980.2;AT5G25980.3;AT5G25980.1,834.48,62.048,756.15,471730,6291.7,610250,703340,168560,56192,20720,36650,138170,417170,1134300,1274200,1186200,289970,577.1,3245.4,204800,94556,28582,15068,18039,5234.9,6225.8,65.598,0,12351,2562.6,698.93,4601.3,2975.7,5891.3,1580.3,39.042,0,2257.9
AT4G05090.1,0,43.679,0,0,0,0,0,0,0,0,0,0,0,0,10244,12605,0,806.01,0,0,0,0,0,0,0,3302.4,0,6312.8,11818,11992,0,8476.6,10132,0,0,0,0,0
AT2G44040.1;AT3G59890.2;AT3G59890.1,0,0,0,18.684,561.32,483.26,0,307.11,0,0,0,0,0,0,0,0,0,0,0,0,668.49,8343.1,9938.3,0,0,0,0,0,0,0,23.355,0,0,0,0,0,3779.8,0
AT2G31170.1;AT2G31170.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3773.4,32107,0,0,0,0,0,0,0,0,0,0,0,0
AT1G48520.1;AT1G48520.2;AT1G48520.3,0,0,0,0,0,0,2714.3,21688,14252,9564,10121,15491,19830,18701,48836,46776,29880,0,0,0,1153.3,0,0,0,0,0,6093.6,19195,7175.9,8796.9,1069.3,0,0,609.11,0,0,0,0
AT2G22480.1,0,0,330.13,0,0,0,0,0,0,0,0,0,3918.9,4983.9,6365.5,6963.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G50480.1;AT2G12280.1,0,92.096,1142.2,0,683.32,0,8379.7,0,0,7230,11308,29237,65699,87965,24970,142880,37769,783.69,2259.6,131990,55143,0,881.46,0,0,13441,7571.4,0,12010,0,0,3553.1,0,2673.6,8820.3,0,3438.9,0
AT2G36460.1;AT2G36460.2,90.593,0,455.19,32933,0,102510,58418,29702,10900,281.24,3584.7,12443,46358,47023,153950,199810,125240,7942.8,9947.1,12520,6240.5,191.77,209.2,0,0,0,953.4,6259.7,0,4246.3,0,3338.6,5336.2,0,0,3271.1,1718.2,1922.3
AT5G28500.1;AT5G28500.2,117.64,0,0,22.194,273.87,0,816.69,0,0,0,0,0,0,0,3837.4,4347.1,4405.5,0,0,48107,0,0,4803.1,0,0,3226,0,0,0,0,0,0,0,0,0,0,0,0
AT1G09210.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142.5,51911,35281,5112.3,1756.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47970.2;AT2G47970.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5858.5,0,5056,0,0,0,0,0,0,0,0,0,0,0,0
AT1G08520.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4781.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G09130.2;AT1G09130.1;AT1G09130.3,0,0,0,11747,0,16059,0,0,0,0,0,0,0,0,0,23385,32176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,0,0,0
AT2G19730.3;AT2G19730.2;AT2G19730.1;AT4G29410.2;AT4G29410.1,0,0,0,40146,0,0,4293.6,0,0,0,0,0,0,6141.8,0,0,106420,0,0,0,1181,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G04550.1,0,0,0,0,0,0,0,1028.3,0,0,0,0,0,8511,1414.5,3749.9,6681.8,0,0,10608,14089,542.57,0,0,0,0,0,0,149.42,0,0,0,0,0,0,0,0,0
AT5G64050.1,0,0,0,0,0,0,0,0,0,0,0,0,4599.7,1634.7,3671.4,0,4252.5,0,2920.6,13035,39176,31124,15236,0,0,0,0,0,0,0,0,0,2957.6,1325.6,0,0,9645.4,0
