Protein IDs,Bio2_proteinGroups_F28,Bio2_proteinGroups_F29,Bio2_proteinGroups_F30,Bio2_proteinGroups_F31,Bio2_proteinGroups_F32,Bio2_proteinGroups_F33,Bio2_proteinGroups_F34,Bio2_proteinGroups_F35,Bio2_proteinGroups_F36,Bio2_proteinGroups_F37,Bio2_proteinGroups_F38,Bio2_proteinGroups_F39,Bio2_proteinGroups_F40,Bio2_proteinGroups_F41,Bio2_proteinGroups_F42,Bio2_proteinGroups_F43,Bio2_proteinGroups_F44,Bio2_proteinGroups_F45,Bio2_proteinGroups_F46,Bio2_proteinGroups_F47,Bio2_proteinGroups_F48,Bio2_proteinGroups_F49,Bio2_proteinGroups_F50,Bio2_proteinGroups_F51,Bio2_proteinGroups_F52,Bio2_proteinGroups_F53,Bio2_proteinGroups_F54,Bio2_proteinGroups_F55,Bio2_proteinGroups_F56,Bio2_proteinGroups_F57,Bio2_proteinGroups_F58,Bio2_proteinGroups_F59,Bio2_proteinGroups_F60,Bio2_proteinGroups_F61,Bio2_proteinGroups_F62,Bio2_proteinGroups_F63,Bio2_proteinGroups_F64,Bio2_proteinGroups_F65
AT5G28020.6;AT5G28020.4;AT5G28020.3;AT5G28020.2;AT5G28020.1;AT5G28020.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602.2,12389,16653,11968,1407.4,0,1103,0,1510.6,0,0,0,0,0,0,0
AT5G28050.1;AT5G28050.2,0,0,0,47.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638.7,3593.1,5947.8,4297.7,8399.6,3500.2,2814,1895.2,0,0,0,0,0,0,0
AT5G28060.1,0,0,86646,1729.1,0,399.8,7666.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383.5,0,0,0,0,0,0,2331.7
AT5G28500.1;AT5G28500.2,0,0,0,0,0,0,47277,20408,0,0,0,0,0,8104.9,0,0,5462.4,0,20377,8896.7,452.23,0,0,3388.9,0,0,0,0,0,0,0,0,0,0,0,3123.4,0,757.37
AT5G28540.1;AT1G09080.2;AT1G09080.1,287.65,365.18,4481.7,1698.9,57.531,0,49.375,1656,2042.8,0,0,0,899.88,14867,0,4880.6,7715.8,7503.2,47283,32851,460.25,31102,7232.9,11756,0,2541.2,8709.4,6912.2,7959.5,1435.3,0,0,0,0,0,2100.6,1634.7,0
AT5G28740.1,0,0,12939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G28840.2;AT5G28840.1,0,0,157660,282,0,0,19968,0,18.863,0,0,24.924,30.525,0,0,615.52,2130.6,0,3144.2,3462.8,0,21472,7981.3,29676,22330,2564.5,47258,55775,59121,11209,7121.4,0,4469,0,0,0,0,1232.4
AT5G30510.1,110.23,424.16,69962,0,381.46,0,41636,12420,6870,8138.7,3453,8918.5,0,26460,142.65,4230,32767,29093,38167,14960,254.11,18616,0,10753,0,0,0,0,0,7097.5,0,0,0,0,2864.9,0,0,56.589
AT5G34850.1,0,0,107.72,0,0,0,0,0,0,0,0,0,0,0,32.609,0,2217.6,282.97,9831.5,3441.4,404.03,76107,49863,33141,7524.5,4243.1,260.86,3471.6,9227.5,0,0,0,0,0,558.63,4464.9,0,0
AT5G34940.3;AT5G34940.1;AT5G34940.2,287.57,0,11081,0,0,0,0,0,0,0,0,0,0,0,738.85,0,0,0,0,0,0,0,0,3697.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G35100.1;AT5G35100.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7624.6,0,4153.6,3189.1,0,0,0,0,0,0,0
AT5G35360.1;AT5G35360.3;AT5G35360.2,0,0,289860,0,614.98,0,90144,0,3188.6,4238.6,848.29,0,0,0,0,0,0,0,0,5357.3,0,14120,3963,2133.4,0,0,7360.7,0,0,0,2056,0,1689.5,3761.2,0,0,0,0
AT5G35590.1,0,0,0,0,0,0,47692,6888.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G35630.3;AT5G35630.2;AT5G35630.1,1799.6,2971,585200,2933.2,1001.5,976.09,84620,170210,162010,76258,128490,331330,30310,1245300,23803,77682,83902,26110,43540,65448,4121.4,57266,34132,195330,342760,1651400,787080,1121900,637040,375340,68558,19483,12078,21096,4521.5,2983.4,20848,8654.8
AT5G35790.1;AT5G13110.1;AT1G24280.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3765.5,5108,11446,4692.6,0,0,0,0,0,0,0,0
AT5G35970.1,408.33,0,341820,0,0,0,0,0,0,0,0,0,0,0,107.9,0,0,9648.1,0,0,0,0,0,0,0,0,0,0,0,0,6009.1,0,0,0,0,0,0,0
AT5G36160.1,0,461.2,0,0,0,0,71.64,0,0,33.135,0,0,0,5221.8,37.661,0,0,0,3203.7,4639.9,781.21,27193,0,0,0,0,4664,2064.2,0,0,0,0,0,0,0,0,0,2590.1
AT5G36170.2;AT5G36170.1;AT5G36170.3,0,0,0,0,0,0,0,27.126,0,0,0,0,27.327,0,27.327,0,36.908,0,543.64,0,0,0,926.79,5535.5,9525.7,10490,0,0,0,0,0,0,0,1170.9,0,0,0,0
AT5G36210.1,0,0,0,0,33.918,0,72.911,3631.1,0,0,0,0,0,0,0,0,746.38,0,1922.2,0,0,2865.5,36499,91823,30051,10547,0,0,0,3669.7,0,0,0,2384.7,0,1170,0,0
AT5G36790.3;AT5G36790.2;AT5G36790.1;AT5G36700.4;AT5G36700.2;AT5G36700.1;AT5G36700.3,23.355,0,39.859,0,45.919,0,28.025,0,28.025,32.104,28.025,0,85.763,144590,23.355,44.21,886.42,654.3,3010.2,1988.1,52.281,103770,325690,434940,511800,406530,89473,22816,8134.2,4418.8,6495,0,7758.1,1462,0,0,0,51.673
AT5G36880.1;AT5G36880.2,0,0,28.638,0,0,0,117.4,0,0,0,94.601,0,198.66,0,42.957,18.863,0,1546.8,0,0,51.873,8920.3,20203,96860,45971,22014,5413.6,0,0,0,0,0,7679,0,0,0,0,5026.7
AT5G36890.2;AT5G36890.1,264.94,0,0,0,1708.4,149.81,0,0,0,0,0,0,0,0,0,1119.4,0,3574.6,0,0,0,0,4605.9,0,8374,25685,4811.9,11223,0,0,0,0,0,0,0,0,0,1138.8
AT5G37780.1;AT5G21274.1;AT3G56800.1;AT3G43810.1;AT2G41110.1;AT2G27030.1;AT1G66410.1;AT2G27030.3;AT2G27030.2;AT1G66410.2;AT2G41110.2;AT5G37780.2;AT5G37780.3,331.96,0,0,52.878,600.03,0,8466.3,0,0,0,0,0,0,0,0,0,6633.2,15553,10158,0,0,0,0,0,2463.1,30544,9500.6,25137,16300,10904,7534.2,0,5549.8,0,0,0,0,0
AT5G37830.1,39.325,0,0,0,32.696,1139,37.661,0,0,0,0,3875.5,0,17078,29.037,50.935,7016,0,478.56,107.43,27.741,0,0,0,0,3254.4,0,0,0,0,0,0,0,0,0,0,0,0
AT5G37850.2;AT5G37850.1;AT5G37850.3,0,0,0,0,0,156.31,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8070.5,12450,11963,28219,34976,4400.5,0,0,0,0,0,0,0,0,0,0,0
AT5G38420.1;AT5G38410.1;AT5G38410.3;AT5G38410.2,4607.7,10953,263180,3532.5,4441,3874.6,2322100,2730900,4008600,2581300,4751700,4406800,496710,1387600,61626,176970,152860,54416,130660,73977,8681.8,25509,18994,34066,9458.5,19530,6148,9699,13770,19717,16563,19392,3921.2,109.85,18499,30017,72519,58893
AT5G38430.1,0,0,3817.8,0,0,327.24,171800,521880,924500,436300,1084900,634940,11755,214600,183.38,0,0,1419.7,8330.8,2779.2,0,3140.8,0,3484.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4565.2
AT5G38470.1;AT5G38470.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1595.4,416.5,0,0,0,0,11290,1280.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G38480.1;AT5G38480.2,0,465.55,4568.2,0,157.81,0,303.19,0,64.805,1165.1,0,0,69.573,0,0,694.38,1559.7,332.87,39430,52899,2908.9,96255,83570,14067,0,6287.5,0,5618.2,4315.9,1515,5272.3,0,1658.6,0,0,0,2600.8,1804.8
AT5G38530.1,0,0,0,0,0,0,0,0,0,35.13,0,0,0,0,0,0,0,1198.1,1125.4,1099.6,0,10363,4683.2,19738,0,0,0,0,0,0,3444.9,1279.2,0,1419.7,0,0,0,0
AT5G38830.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10316,9889.1,0,0,0,0,0,0,0,0,0,0,443.3,0,0,0
AT5G39080.1,0,0,0,0,0,0,29.197,0,0,0,0,0,0,0,0,0,267.85,0,757.71,0,0,0,774.8,0,0,7496,11105,7842,0,0,1310.2,0,0,1632.4,0,0,0,0
AT5G39210.1,0,0,0,0,0,0,0,0,0,0,0,1672.6,0,0,0,0,0,0,0,1915.8,0,0,0,0,0,2231.4,0,0,0,0,0,0,0,3714.3,24495,31308,0,0
AT5G39570.1,0,0,0,0,0,0,0,0,0,0,0,0,232.79,3088.8,1314.5,10912,0,1142.7,0,287.89,0,0,0,0,0,0,0,4845.4,0,0,0,0,0,0,12339,768.2,0,0
AT5G39730.1,801.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828.2,0,0,0,0,0,0,1818.4,0,0,0,0,24942,33093,35753,17434,1355.9,148.05,0,0
AT5G40370.1;AT5G40370.2,0,0,59.542,0,0,0,15.6,0,0,0,0,42.548,106.6,7547.7,31.884,0,0,0,47.987,0,0,0,933.49,0,2764,0,1716.2,1105,88.087,0,0,1352.8,0,0,19110,111810,482050,231540
AT5G40450.1,0,0,126100,0,0,226.2,0,0,0,0,0,0,0,0,0,0,0,2691.1,31689,0,266.6,0,0,0,6054.9,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G40950.1,0,0,262610,6752.9,1001.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971.1,0,0,0,0,0,0,0,0,0,0,907.41
AT5G41520.1;AT5G41520.2,0,0,14442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G41670.2;AT5G41670.1,0,448.46,7085.4,0,0,0,0,0,2902.3,28.025,0,99.332,0,0,0,3149.8,7820.3,3963.4,44002,57964,3782.9,58262,17773,7448.9,3257.1,0,4159.5,1866.4,912.44,0,0,2548.1,1241.5,0,560.86,0,0,0
AT5G41790.1,0,0,459450,0,0,0,0,0,1380.5,0,0,0,0,2227.8,0,0,4332.7,0,0,0,0,10493,0,0,3862.8,0,0,4270.7,0,0,2509.5,0,0,0,0,0,0,0
AT5G41970.1;AT3G49320.1,0,0,0,0,48.962,0,0,0,0,0,0,0,0,0,47.429,0,0,0,0,0,0,8205.2,9422.5,1942.6,0,0,0,0,0,560.69,0,0,0,0,0,0,0,0
AT5G42020.2;AT5G42020.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13561,7112.2,2561.4,0,9353.5,5288.2,0,0,0,0,0,0,2676.9,0,0,0,0
AT5G42240.1,0,0,0,0,0,0,23.994,0,8888.7,0,0,0,0,0,0,47.987,0,915.58,0,2113.9,0,2576.6,2069,8145,0,0,2357.4,0,0,4339.1,0,1950.3,0,0,0,0,0,0
AT5G42390.1,0,0,0,0,0,0,0,0,21.934,0,0,0,0,0,0,1533.6,626.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G42740.1,434.88,0,3450.6,182.92,0,0,0,1739.3,0,0,0,1364.2,0,0,0,0,0,0,0,29601,591.16,34008,17195,5139.2,0,0,0,0,0,0,0,0,1496.6,0,0,0,0,0
AT5G42770.1;AT5G42770.2,0,0,0,0,0,0,0,0,0,0,0,2601.9,0,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231.4,2508.5,6129.8,634.15,497.59,0,0,0,0
AT5G42790.1,373.4,0,0,494.48,712.9,0,322830,26537,0,0,0,1871.9,0,0,0,338.66,0,0,0,1356.1,0,0,6741.9,4386.9,0,1249,0,3871.8,0,0,1170.2,0,0,0,0,0,0,0
AT5G42850.2;AT5G42850.1,0,0,0,0,214.69,0,0,0,0,0,0,0,0,0,0,23.865,2675.2,0,1184.9,0,23.546,0,0,0,4993.7,0,5458.4,0,0,48.781,697.3,0,0,0,20532,12123,61149,0
AT5G42980.1,1175.1,437.66,58743,190.16,823.03,599.24,11890,9089.1,0,0,695.66,0,815.15,11621,0,19.585,2249.9,1346.1,7217.2,5233.6,0,44.065,2710.4,1010.9,69.765,2857.5,0,0,5904.5,1841.5,108.41,6703.6,115140,400270,977550,619700,715370,230450
AT5G43010.1;AT1G45000.2,0,0,87665,626.28,43.268,205.12,732.42,0,0,0,0,0,0,0,0,0,0,0,0,1711.8,205.64,1763.2,0,0,0,0,3063.7,2224.3,0,0,0,0,0,0,0,0,0,29.075
AT5G43060.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4298,0,0,0,0,0,0,0,0
AT5G43830.1;AT3G22850.1,0,0,0,746.97,48.719,0,47.73,0,0,80.448,0,0,0,0,0,0,0,0,0,42.957,113.53,1780.7,0,4892.5,13355,13352,0,9892.6,7497.4,0,3010.5,0,4666.5,0,0,0,0,0
AT5G43850.1,0,0,0,0,0,0,0,0,1130.6,0,0,0,0,0,0,391.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3757.3,11263,22026,5850.7,2836.5,8715.7,3375.3,0,0
AT5G43940.1;AT5G43940.2,192.87,0,1926.1,898.79,0,0,23.579,0,0,1854.9,0,12343,31.563,6360.5,294.99,110.6,2495.6,2410.6,0,1736.4,0,87046,116030,379970,134900,32713,7206.2,0,1999.5,3916.3,7930,0,0,0,0,0,0,29.078
AT5G44130.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418.4,0,0,0,0,0,0,18537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G44320.1;AT4G20980.4;AT4G20980.3;AT4G20980.2;AT4G20980.1,0,0,28413,0,0,0,29.073,0,311.32,0,0,0,0,0,0,72.277,0,0,748.63,0,0,0,0,0,6037.2,4165.2,0,0,0,0,0,0,0,0,0,0,0,30.148
AT5G44340.1,0,389.25,109990,0,195.85,0,18369,0,0,0,0,0,0,0,0,34.273,3391.3,29.377,0,0,0,3797,0,3258.8,0,4971.4,1615.9,0,4692.6,3826.4,0,0,0,1479.9,9954.3,0,0,0
AT5G44720.1;AT5G44720.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8368,9023.4,0,0,4444.3,0,0,0,0,0
AT5G44730.2;AT5G44730.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960.4,3536.7,0,0,0,0
AT5G45170.1,0,0,0,9.7923,0,0,0,0,0,29.037,76.403,19.585,0,2542.4,51.949,0,0,0,0,0,0,0,0,56.21,0,2739.7,1649.4,44526,9603.2,30183,14629,0,0,0,0,0,0,0
AT5G45390.1,0,140.4,44479,0,0,0,0,0,0,0,1839.7,0,0,118980,1180.1,37046,116570,4427.3,1044.6,0,0,0,0,0,0,0,0,1516.5,0,0,0,0,0,0,216.83,0,0,0
AT5G45620.1;AT5G45620.2,0,0,23592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G45680.1,0,1182.4,0,0,0,180.95,271.3,0,242.54,0,2402.1,158.87,0,0,0,0,0,11192,1136.6,12011,0,1889.1,0,0,0,5160.2,0,0,0,0,0,0,0,0,0,0,4064.8,50934
AT5G45775.1;AT5G45775.2;AT4G18730.1;AT3G58700.1;AT2G42740.1,0,0,411220,10511,264.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3553,0,3909.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G46020.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.46,0,1203.4,0,0,0,0,0,0,0,0
AT5G46290.2;AT5G46290.1;AT5G46290.3,0,716.17,649350,1881.6,376.16,529.06,32922,16819,975.15,0,0,0,604.22,9193,0,1653.5,0,0,0,2637.3,188.97,13791,18064,18878,1356.4,5513.1,1288.4,5214.2,5016.1,668.25,4329.8,0,0,3511.5,0,0,0,2010.1
AT5G46430.2;AT5G46430.1,0,0,67162,822.59,0,0,0,0,1164.4,1729.3,0,0,0,0,0,0,0,2825.6,0,1015.2,0,0,3293.8,1302.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G46790.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894.6,0,0,1693.1,1910.6,2873.6,1688.6,95.974,0,0,0,0,0,19.382
AT5G47190.1,514.62,0,354880,0,0,0,4412.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G47210.1;AT5G47210.3;AT5G47210.2,48.733,0,0,0,28.025,0,0,0,0,0,0,0,31.563,0,0,0,24.366,1624.3,0,0,0,0,0,25.107,0,0,0,0,0,0,0,0,0,0,0,0,6307.2,824.58
AT5G47700.2;AT5G47700.1,0,0,69522,0,0,0,0,0,0,0,0,0,0,4454.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G47770.1,0,0,0,0,0,0,0,0,0,34.159,0,0,0,0,0,0,0,0,0,3577.3,27.126,28414,6405,20751,0,0,0,0,0,0,1781.7,840.89,0,0,0,0,0,0
AT5G47840.1,0,602.7,9021.4,0,0,0,21.042,1549.7,0,0,1724.2,0,36.823,0,0,0,2164.6,0,0,0,15.781,0,0,0,0,0,0,9059.8,58177,143720,107050,44419,12431,2456.2,6902,0,0,0
AT5G47870.1,0,0,0,0,0,0,0,0,0,0,0,0,0,11932,0,0,0,0,0,1460.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G48020.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6737.6,0,0,0,0,0,0,0,0,0,0
AT5G48180.1,167.23,0,0,0,0,0,46.235,0,18.494,50.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6648.6,5810.3,8550.5,3768.1,0,0,0,0,0,0,0
AT5G48220.1;AT5G48220.3;AT5G48220.2,0,0,0,0,0,0,0,7636,0,84.501,0,0,0,0,0,25.696,0,0,0,578.16,0,0,0,0,7476.6,5147.6,8647.4,50966,37542,41571,29106,0,7556.2,0,947.4,0,0,0
AT5G48230.2;AT5G48230.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209.5,13233,90.405,2928.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G48300.1,1067.3,782.1,21735,46.8,0,0,1009.8,0,3296.8,0,0,0,0,81879,2377.2,194190,649430,78309,76464,9619.8,0,979.77,16212,3658.9,5610.2,4524,0,19687,10842,2259.6,640.9,2991.1,4058.6,0,149.23,1999,0,1596.7
AT5G48375.1,0,1069.2,50904,2223.7,1091.5,0,69459,29927,13313,0,0,14609,173.39,19284,0,46258,196990,49475,14397,65091,0,13857,15175,0,8628.8,3962.7,0,0,0,0,0,0,0,0,1577.3,0,0,0
AT5G48480.1,0,0,0,0,0,91.895,0,0,0,0,0,0,0,0,0,499.41,0,0,0,456.61,0,0,0,11568,11447,0,5153.2,4790.2,2027,0,0,0,0,0,0,54.835,0,0
AT5G48580.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4887.5,6448.1,0,0,0,0
AT5G48930.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6364.9,16162,11199,0,0,0,0,0,0,0,0,0
AT5G49030.2;AT5G49030.1;AT5G49030.3,0,0,3306.6,409.31,0,88.158,52,0,0,0,2640.1,5733.8,0,0,0,0,47340,13492,15017,7496.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G49215.2;AT5G49215.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5441.4,0,0,0,0,0,0,0,0,0,0
AT5G49360.1,0,0,204540,0,0,0,0,1775.8,0,0,0,1479.1,0,0,0,0,0,372.06,0,637.62,0,0,0,4258,3846.9,3748.8,0,0,0,0,4508.1,0,0,2182.5,5159.9,0,6600.9,0
AT5G49460.1,0,0,28140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G49650.1;AT5G49650.2,73.442,0,274.97,0,0,0,0,0,0,0,19.585,0,19.585,0,0,0,0,0,3573.4,0,0,0,0,0,18678,10433,5231.2,19234,0,1944.8,1509.2,0,1074.1,0,0,0,0,0
AT5G49810.1,0,0,2820.8,0,0,0,0,0,0,0,0,0,0,68835,0,0,0,49.014,1225.5,0,787.85,1619.3,0,0,0,0,0,0,0,0,0,2405.6,0,0,0,0,0,1015.4
AT5G49910.1,0,697.59,47683,0,0,0,0,8973.1,1414.3,0,10205,22450,861.94,82051,939.91,23472,92682,57594,95068,82679,0,6922.1,1993.3,1492.5,9970.3,10151,17927,15705,1955.8,0,9814,10702,7496.9,2069.6,7942.6,0,0,0
AT5G49970.1;AT5G49970.2,578.46,0,0,0,0,0,0,0,3037.9,0,0,0,0,0,0,0,157930,4513.3,3591.7,24328,463.4,0,0,0,0,0,0,0,0,0,0,0,912.1,0,0,0,0,0
AT5G50250.1,0,0,231.73,0,0,0,0,0,0,0,23.118,0,0,0,0,88.22,2032.8,0,0,0,0,0,9981.7,0,36812,52240,62309,81578,8490.6,0,11478,0,0,0,0,0,0,0
AT5G50850.1,0,0,36018,0,118.57,401.89,62.298,783.75,0,0,0,0,47.092,5978.1,48.719,4042.6,0,7478.1,113690,25812,439.73,11904,2542,20325,0,0,0,131.71,1442.6,0,0,1765.9,1791.6,0,0,104.18,0,5479.8
AT5G50920.1;AT3G48870.2;AT3G48870.1;AT5G51070.1,1629.2,3137,636370,3147.5,1050.1,166.31,44108,28363,3579.3,3718.6,5632.4,626.1,483.13,35399,1333.6,36395,211890,166280,388620,180430,5441.3,144680,51957,51811,9129.7,58703,6728.7,53191,11304,51103,110260,80314,61340,20414,48320,18595,45545,18414
AT5G51100.1;AT4G00651.1,0,293.94,0,0,0,0,0,1940.9,0,0,0,2196.8,0,0,0,19.092,0,829.41,5841.1,0,0,6044.6,33291,26259,12443,0,0,5854,2513,0,2637.1,0,0,0,0,0,0,0
AT5G51720.1,31.563,0,0,0,0,0,0,0,1466.2,0,51.873,0,27.349,0,66.325,72.953,0,0,0,0,45.787,0,0,4738.4,0,1732.3,525.73,20739,0,3169.4,0,0,12280,55271,144880,164260,99016,65943
AT5G51820.1,1467.5,199.2,41.612,0,137.37,142.14,430.73,3125.8,204.82,1330.2,161.46,282.55,186.83,0,515.92,592.16,45.671,116.11,1532.4,79.379,129.51,8076.8,117260,375340,336360,176830,25473,8285,1182.7,5955.2,3799.7,50.214,2666.7,1690.8,39.324,64.354,0,109.12
AT5G51970.2;AT5G51970.1,0,0,2039.8,446.37,102.35,192.17,152.61,0,1222.1,0,732.89,2552.8,46.666,24324,1955.8,62329,164210,114700,73188,18842,35.99,3341.9,4558.2,6158.8,4577.9,7062.4,16531,30690,29450,33335,6892.7,2459.3,0,1589.6,0,0,0,0
AT5G52190.1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9945.6,7714.5,2025.4,8827.5,0,0,0,0,0,0,0,0,0,0,0,2095.6,0
AT5G52520.1,0,0,0,27.329,27.329,0,31.884,0,31.884,0,52.388,22.774,0,0,0,0,0,27.329,0,27.329,626.67,10031,9798.7,15614,623.59,0,0,2968.6,0,0,0,36.984,0,0,0,0,0,1142.8
AT5G52920.1,0,0,0,0,0,0,0,0,0,32.365,1424.2,3283.4,0,10102,0,0,0,32.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G52970.1,0,0,4859.2,0,123.16,0,0,0,0,0,0,0,0,1218.7,23.579,0,0,0,0,24.924,0,0,0,0,1569.6,0,2573.5,0,2173.9,0,0,33.01,0,4452,15539,10593,8642.6,0
AT5G53300.4;AT5G53300.2;AT5G53300.1;AT5G41700.5;AT5G41700.2;AT5G41700.1;AT4G27960.1;AT3G08690.2;AT3G08690.1;AT1G64230.2;AT1G64230.1;AT5G41700.4;AT1G64230.3;AT4G27960.2;AT1G64230.5;AT1G64230.4;AT5G53300.3;AT5G41700.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31807,0
AT5G53460.3;AT5G53460.2;AT5G53460.1,405.94,0,2261.2,26.302,0,98.491,5418,1593.6,30178,19812,6042.5,1282.8,1055.1,489190,4402.4,46533,22374,1804.3,0,20334,972.73,0,6529.9,8774.6,5522.4,0,0,0,2967.6,0,1847.7,23146,3802,439.43,3174.2,82.745,3518.7,852.78
AT5G53490.2;AT5G53490.1;AT5G53490.3,0,702.78,0,0,0,0,0,184.44,0,81.598,55.967,0,0,0,0,14.013,10894,0,0,0,0,1375,0,34.917,1628.3,0,0,0,0,0,0,0,16687,20256,119460,32888,115590,1987.6
AT5G53850.2;AT5G53850.1;AT5G53850.3,139.9,166.66,0,0,35.714,0,0,1088.5,1381.9,0,1453.5,0,0,3665.6,52.733,0,0,708.52,0,928.92,0,0,1880.4,0,1705.3,0,2617.7,3732.6,20677,46746,18743,3168.1,0,0,0,0,0,1248.2
AT5G54160.1,0,0,0,0,0,0,0,0,0,0,0,0,35.781,0,0,0,0,0,0,810.57,927.67,9695.7,10210,0,6957.2,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G54430.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928,6818.7,0,4497.6,0,0,0,0,0,0,0,0
AT5G54500.1;AT5G54500.2;AT4G27270.1,0,426.49,0,0,50.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4567.7,0,27054,50482,60637,65600,24856,12872,2818.4,0,7315,0,0
AT5G54600.1;AT5G54600.2,0,0,160200,2390.7,0,0,5556.6,2336.6,0,0,0,0,0,0,0,0,0,0,3644.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT5G54640.1;AT4G27230.2;AT4G27230.1;AT3G20670.1;AT1G51060.1;AT1G52740.1;AT1G54690.1;AT1G08880.1;AT5G59870.1;AT5G27670.1,0,0,17218,0,0,0,0,0,0,0,0,0,0,0,0,49.156,0,0,0,0,0,2608.1,0,0,0,5382.7,0,0,0,0,0,0,0,0,0,0,0,0
AT5G54770.1,232.15,341.51,30867,298.17,0,0,40612,10274,1458.9,0,19533,152650,12774,617190,8505.4,14742,6849.3,2804.7,3994.3,986.58,107.72,2569.1,12148,1222,0,5940.3,10186,4432.3,2825.7,8137.9,4930.4,4790.9,3734.9,5584,3076.5,2318.1,13798,0
